epoch,train_loss,val_loss,epoch_time,lr
112,0.08910346031188965,0.07032349705696106,0.0026879310607910156,0.0005
113,0.08830182254314423,0.07022245973348618,0.003128528594970703,0.0005
114,0.0886630266904831,0.07008792459964752,0.0024461746215820312,0.0005
115,0.08820721507072449,0.06995755434036255,0.002390623092651367,0.0005
116,0.08828233927488327,0.06985475867986679,0.0032951831817626953,0.0005
117,0.08807152509689331,0.06984265148639679,0.0028378963470458984,0.0005
118,0.08786161988973618,0.06989473849534988,0.0025076866149902344,0.0005
119,0.08818653225898743,0.07000871002674103,0.002440214157104492,0.0005
120,0.08799118548631668,0.07007930427789688,0.0022478103637695312,0.0005
121,0.0876111164689064,0.07007627934217453,0.0021860599517822266,0.0005
122,0.08709099888801575,0.07009143382310867,0.0021724700927734375,0.0005
123,0.08723894506692886,0.07002878189086914,0.0025441646575927734,0.0005
124,0.0875878557562828,0.06992948800325394,0.002524137496948242,0.0005
125,0.08728663623332977,0.06977517157793045,0.0025196075439453125,0.0005
126,0.08724777400493622,0.06960543990135193,0.0024123191833496094,0.0005
127,0.08662150055170059,0.06948833912611008,0.002810955047607422,0.0005
128,0.08663179725408554,0.06943618506193161,0.0022842884063720703,0.0005
129,0.08647143095731735,0.06942746788263321,0.002794504165649414,0.0005
130,0.08613506704568863,0.06942175328731537,0.002823352813720703,0.0005
131,0.08604667335748672,0.06940826028585434,0.0021224021911621094,0.0005
132,0.08615930378437042,0.0693807378411293,0.0027532577514648438,0.0005
133,0.08664610981941223,0.06932041794061661,0.002340078353881836,0.0005
134,0.08612754940986633,0.06919983774423599,0.002229452133178711,0.0005
135,0.08600204437971115,0.06904760748147964,0.002255678176879883,0.0005
136,0.08620218932628632,0.06892949342727661,0.0022323131561279297,0.0005
137,0.08569874614477158,0.06883378326892853,0.0029714107513427734,0.0005
138,0.08569298684597015,0.0687703788280487,0.002379894256591797,0.0005
139,0.08544918149709702,0.06871605664491653,0.0023496150970458984,0.0005
140,0.08546692878007889,0.06869176775217056,0.0023202896118164062,0.0005
141,0.08537834882736206,0.06865587085485458,0.002366781234741211,0.0005
142,0.0850885808467865,0.06854654848575592,0.0025467872619628906,0.0005
143,0.08541575819253922,0.0684850737452507,0.0022933483123779297,0.0005
144,0.08494255691766739,0.06847651302814484,0.003519773483276367,0.0005
145,0.08463872969150543,0.06844407320022583,0.0032014846801757812,0.0005
146,0.08480409532785416,0.06841617077589035,0.003243684768676758,0.0005
147,0.08447630703449249,0.06835203617811203,0.0032906532287597656,0.0005
148,0.0844762995839119,0.06829685717821121,0.003256559371948242,0.0005
149,0.08435938507318497,0.0682397410273552,0.0032958984375,0.0005
150,0.08484279364347458,0.06821862608194351,0.003287076950073242,0.0005
151,0.08414649963378906,0.0682457908987999,0.0033135414123535156,0.0005
152,0.08395569771528244,0.06828799843788147,0.003018617630004883,0.0005
153,0.08391378819942474,0.06830204278230667,0.0031168460845947266,0.0005
154,0.08455082029104233,0.06830376386642456,0.004404306411743164,0.0005
155,0.08419500291347504,0.06826228648424149,0.0032401084899902344,0.0005
156,0.08385970443487167,0.06827190518379211,0.003085613250732422,0.0005
157,0.08359096199274063,0.06824111193418503,0.0029630661010742188,0.0005
158,0.08381354808807373,0.06818700581789017,0.003178119659423828,0.0005
159,0.08372204005718231,0.0681188777089119,0.002481222152709961,0.0005
160,0.08362032473087311,0.06805755943059921,0.002456188201904297,0.0005
161,0.08347874879837036,0.06799725443124771,0.0024080276489257812,0.0005
162,0.08321168273687363,0.06794466078281403,0.0024394989013671875,0.0005
163,0.0831810012459755,0.06792832165956497,0.0024101734161376953,0.0005
164,0.08308890461921692,0.06791999191045761,0.002469778060913086,0.0005
165,0.08302046358585358,0.06794660538434982,0.0024530887603759766,0.0005
166,0.08336472511291504,0.06798160076141357,0.002579212188720703,0.0005
167,0.08271737396717072,0.06801742315292358,0.0026352405548095703,0.0005
168,0.08309972286224365,0.06800272315740585,0.002378702163696289,0.0005
169,0.08301539719104767,0.06796111911535263,0.0025548934936523438,0.0005
170,0.0828772783279419,0.06795870512723923,0.0023424625396728516,0.0005
171,0.08250969648361206,0.06799528002738953,0.0024051666259765625,0.0005
172,0.08237821608781815,0.0680762380361557,0.002332448959350586,0.0005
173,0.08218107372522354,0.06820057332515717,0.002443552017211914,0.0005
174,0.0825459435582161,0.06830868124961853,0.0025815963745117188,0.0005
175,0.0825151652097702,0.06834559142589569,0.0024635791778564453,0.0005
176,0.08279220014810562,0.06830879300832748,0.002373933792114258,0.0005
177,0.08218944817781448,0.06822579354047775,0.0024967193603515625,0.0005
178,0.0823722705245018,0.06813428550958633,0.0025436878204345703,0.0005
179,0.08211158215999603,0.06805036216974258,0.002573728561401367,0.0005
180,0.08224005252122879,0.06803996860980988,0.0024750232696533203,0.0005
181,0.08192884922027588,0.06808197498321533,0.0023736953735351562,0.0005
182,0.08204540610313416,0.06812693923711777,0.0024285316467285156,0.0005
183,0.08221494406461716,0.06814004480838776,0.0028655529022216797,0.0005
184,0.0817715972661972,0.06811356544494629,0.0025119781494140625,0.0005
185,0.08185961842536926,0.06808687746524811,0.0024955272674560547,0.0005
186,0.08187736570835114,0.06805872917175293,0.002500772476196289,0.0005
187,0.0814155861735344,0.068025603890419,0.002630949020385742,0.0005
188,0.08163034915924072,0.06806661188602448,0.003077268600463867,0.0005
189,0.08161400258541107,0.06810254603624344,0.002629518508911133,0.0005
190,0.0814550518989563,0.06810729950666428,0.0023736953735351562,0.0005
191,0.08175930380821228,0.0680418536067009,0.0024776458740234375,0.0005
192,0.08104180544614792,0.06797654181718826,0.0026769638061523438,0.0005
193,0.0812462642788887,0.06789290904998779,0.0025589466094970703,0.0005
194,0.08113878965377808,0.06783031672239304,0.0023283958435058594,0.0005
195,0.08076822012662888,0.0677538737654686,0.002535104751586914,0.0005
196,0.08108998835086823,0.06765396147966385,0.002360820770263672,0.0005
197,0.08088662475347519,0.06755222380161285,0.0024976730346679688,0.0005
198,0.08077069371938705,0.06742416322231293,0.0024721622467041016,0.0005
199,0.08027734607458115,0.06731069087982178,0.00232696533203125,0.0005
200,0.0807047039270401,0.067259281873703,0.002332925796508789,0.0005
201,0.08084852248430252,0.0672144740819931,0.002359628677368164,0.0005
202,0.0805637538433075,0.06723805516958237,0.0027332305908203125,0.0005
203,0.08047275990247726,0.06727451831102371,0.002155780792236328,0.0005
204,0.0803583636879921,0.06731127947568893,0.0021638870239257812,0.0005
205,0.08050891011953354,0.06730881333351135,0.0023040771484375,0.0005
206,0.08054113388061523,0.06728318333625793,0.0022525787353515625,0.0005
207,0.0802977979183197,0.06723187863826752,0.002397775650024414,0.0005
208,0.08037865906953812,0.0671900138258934,0.0030183792114257812,0.0005
209,0.08078353106975555,0.0671478733420372,0.0030128955841064453,0.0005
210,0.08078061044216156,0.06713542342185974,0.0024530887603759766,0.0005
211,0.08034020662307739,0.06716571003198624,0.002530336380004883,0.0005
212,0.08045201748609543,0.06721164286136627,0.002574920654296875,0.0005
213,0.08053668588399887,0.0672302395105362,0.002835988998413086,0.0005
214,0.08034389466047287,0.06725029647350311,0.0024335384368896484,0.0005
215,0.08020776510238647,0.06724034249782562,0.0024862289428710938,0.0005
216,0.08032465726137161,0.06726856529712677,0.002466917037963867,0.0005
217,0.08031288534402847,0.06729131191968918,0.002644777297973633,0.0005
218,0.07994827628135681,0.06732708215713501,0.002448558807373047,0.0005
219,0.07985392212867737,0.06742964684963226,0.002666950225830078,0.0005
220,0.07967100292444229,0.06747917085886002,0.0028443336486816406,0.0005
221,0.07990068197250366,0.06743182986974716,0.0028030872344970703,0.0005
222,0.0794910341501236,0.06741689890623093,0.003074169158935547,0.0005
223,0.07992352545261383,0.06743662804365158,0.0030748844146728516,0.0005
224,0.07949589937925339,0.06745728105306625,0.0027997493743896484,0.0005
225,0.07955176383256912,0.06752903014421463,0.0028121471405029297,0.0005
226,0.07971625030040741,0.06760428100824356,0.003707408905029297,0.0005
227,0.07943178713321686,0.06761975586414337,0.003389596939086914,0.0005
228,0.07941386103630066,0.0676088035106659,0.003331899642944336,0.0005
229,0.07934597879648209,0.06760475784540176,0.002922534942626953,0.0005
230,0.07945168763399124,0.06761036813259125,0.002943754196166992,0.0005
231,0.07964634150266647,0.06767594814300537,0.003244638442993164,0.0005
232,0.07951679825782776,0.06766003370285034,0.002643585205078125,0.0005
233,0.07917851209640503,0.0676954835653305,0.0031805038452148438,0.0005
234,0.07870993763208389,0.06770715117454529,0.0027632713317871094,0.0005
235,0.07953359186649323,0.06772512197494507,0.002850055694580078,0.0005
236,0.07879743725061417,0.06770548969507217,0.002716541290283203,0.0005
237,0.07924353331327438,0.06762223690748215,0.003078460693359375,0.0005
238,0.07943527400493622,0.06746125221252441,0.0035028457641601562,0.0005
239,0.07898102700710297,0.06737715750932693,0.002870321273803711,0.0005
240,0.07912207394838333,0.06738252937793732,0.0038938522338867188,0.0005
241,0.07921964675188065,0.067339688539505,0.0027511119842529297,0.0005
242,0.07894982397556305,0.06729356944561005,0.002543926239013672,0.0005
243,0.07868192344903946,0.06724759191274643,0.0028944015502929688,0.0005
244,0.07866206020116806,0.06725317239761353,0.0025968551635742188,0.0005
245,0.078985795378685,0.06721842288970947,0.002570629119873047,0.0005
246,0.07928263396024704,0.06711667776107788,0.002318859100341797,0.0005
247,0.07899767905473709,0.06704489886760712,0.002415895462036133,0.0005
248,0.07901281863451004,0.06698255240917206,0.0026712417602539062,0.0005
249,0.07900082319974899,0.0669621005654335,0.0025560855865478516,0.0005
250,0.07905437797307968,0.06699781119823456,0.0024175643920898438,0.0005
251,0.07912594825029373,0.06708178669214249,0.002537250518798828,0.0005
252,0.07868123054504395,0.0671154111623764,0.002362489700317383,0.0005
253,0.07898370921611786,0.06706714630126953,0.0024378299713134766,0.0005
254,0.07858257740736008,0.06698910146951675,0.0024640560150146484,0.0005
255,0.0786365196108818,0.06693507730960846,0.002516031265258789,0.0005
256,0.07886281609535217,0.06692040711641312,0.002535581588745117,0.0005
257,0.07844716310501099,0.06694155931472778,0.0031065940856933594,0.0005
258,0.0787162333726883,0.06696651130914688,0.003641843795776367,0.0005
259,0.07824187725782394,0.06697862595319748,0.002404451370239258,0.0005
260,0.07833164930343628,0.06695051491260529,0.002922534942626953,0.0005
261,0.07849576324224472,0.06691060215234756,0.0024535655975341797,0.0005
262,0.07824577391147614,0.06692210584878922,0.002435922622680664,0.0005
263,0.07848480343818665,0.06695681065320969,0.0024726390838623047,0.0005
264,0.07830369472503662,0.06697041541337967,0.0028619766235351562,0.0005
265,0.07828373461961746,0.06696651130914688,0.004437923431396484,0.0005
266,0.07863105833530426,0.0669487714767456,0.0027251243591308594,0.0005
267,0.07854128628969193,0.0669366642832756,0.0022864341735839844,0.0005
268,0.07828621566295624,0.06690260022878647,0.0023801326751708984,0.0005
269,0.07808764278888702,0.06690344214439392,0.0024046897888183594,0.0005
270,0.07835173606872559,0.06693883240222931,0.0023458003997802734,0.0005
271,0.07864561676979065,0.06703194230794907,0.0024204254150390625,0.0005
272,0.07804170250892639,0.06712809950113297,0.0024514198303222656,0.0005
273,0.07814553380012512,0.0671592578291893,0.0025539398193359375,0.0005
274,0.07795796543359756,0.06719888746738434,0.0025179386138916016,0.0005
275,0.07786159962415695,0.06723282486200333,0.0024139881134033203,0.0005
276,0.07809031009674072,0.06722498685121536,0.0026051998138427734,0.0005
277,0.07812073826789856,0.06717164069414139,0.0025184154510498047,0.0005
278,0.07782743126153946,0.06706357002258301,0.002376079559326172,0.0005
279,0.07786896824836731,0.06697828322649002,0.0023345947265625,0.0005
280,0.0779387429356575,0.06692326068878174,0.0023925304412841797,0.0005
281,0.07833295315504074,0.06690800189971924,0.0023479461669921875,0.0005
282,0.07779986411333084,0.06691154092550278,0.0023424625396728516,0.0005
283,0.07811909168958664,0.06691000610589981,0.0024366378784179688,0.0005
284,0.07778483629226685,0.06687945127487183,0.0023632049560546875,0.0005
285,0.07782165706157684,0.06678816676139832,0.0025086402893066406,0.0005
286,0.07778435945510864,0.06673628836870193,0.0025730133056640625,0.0005
287,0.07754036039113998,0.06671639531850815,0.002319812774658203,0.0005
288,0.07776718586683273,0.06676039099693298,0.0024309158325195312,0.0005
289,0.0777803435921669,0.06684930622577667,0.0023479461669921875,0.0005
290,0.07790453732013702,0.06693220138549805,0.002433300018310547,0.0005
291,0.07764998078346252,0.0669470801949501,0.0023899078369140625,0.0005
292,0.07774727046489716,0.0668986365199089,0.0024480819702148438,0.0005
293,0.07742300629615784,0.06686385720968246,0.0023851394653320312,0.0005
294,0.07749689370393753,0.06684062629938126,0.002361774444580078,0.0005
295,0.07753002643585205,0.06685227155685425,0.0023272037506103516,0.0005
296,0.07774986326694489,0.0668720155954361,0.002906322479248047,0.0005
297,0.07766300439834595,0.06689579039812088,0.0027303695678710938,0.0005
298,0.07731213420629501,0.0669751912355423,0.0026082992553710938,0.0005
299,0.07746562361717224,0.06700439006090164,0.0025701522827148438,0.0005
300,0.07755238562822342,0.06699816882610321,0.0025634765625,0.0005
301,0.07755190134048462,0.06697168946266174,0.0024302005767822266,0.0005
302,0.07755253463983536,0.06695510447025299,0.002896547317504883,0.0005
303,0.07720284163951874,0.06691884249448776,0.002411365509033203,0.0005
304,0.07713567465543747,0.06685665994882584,0.002579212188720703,0.0005
305,0.07726078480482101,0.06680723279714584,0.0025107860565185547,0.0005
306,0.0770692527294159,0.06683468073606491,0.0023517608642578125,0.0005
307,0.07745484262704849,0.06690263003110886,0.0023882389068603516,0.0005
308,0.07703723758459091,0.06691429764032364,0.0023217201232910156,0.0005
309,0.07683291286230087,0.06685842573642731,0.0026941299438476562,0.0005
310,0.07725808769464493,0.06677893549203873,0.0030088424682617188,0.0005
311,0.0770740807056427,0.06671199947595596,0.003339529037475586,0.0005
312,0.07706612348556519,0.0666745975613594,0.0027709007263183594,0.0005
313,0.07727646082639694,0.06669620424509048,0.0031785964965820312,0.0005
314,0.07757306098937988,0.06675811856985092,0.0028960704803466797,0.0005
315,0.07723192125558853,0.06686919927597046,0.0029773712158203125,0.0005
316,0.07734887301921844,0.0670049861073494,0.0028939247131347656,0.0005
317,0.07698726654052734,0.067009337246418,0.0027778148651123047,0.0005
318,0.07696369290351868,0.06692531704902649,0.0027146339416503906,0.0005
319,0.07735272496938705,0.06679054349660873,0.002486705780029297,0.0005
320,0.07721853256225586,0.06667866557836533,0.002325773239135742,0.0005
321,0.07698595523834229,0.06662242114543915,0.0023033618927001953,0.0005
322,0.07702778279781342,0.0666191503405571,0.002270936965942383,0.0005
323,0.07681874185800552,0.06667288392782211,0.002218484878540039,0.0005
324,0.07673253118991852,0.06676646322011948,0.0022399425506591797,0.0005
325,0.07638249546289444,0.06682004779577255,0.0022263526916503906,0.0005
326,0.07707757502794266,0.0668204203248024,0.002223491668701172,0.0005
327,0.07703537493944168,0.06682068854570389,0.0022859573364257812,0.0005
328,0.07709304243326187,0.0667935386300087,0.002225160598754883,0.0005
329,0.07682230323553085,0.06677824258804321,0.002264261245727539,0.0005
330,0.0766502171754837,0.06675533950328827,0.0022125244140625,0.0005
331,0.07711776345968246,0.06678827852010727,0.0022504329681396484,0.0005
332,0.07650463283061981,0.06686512380838394,0.0022666454315185547,0.0005
333,0.07691851258277893,0.06694091856479645,0.002242565155029297,0.0005
334,0.0766962394118309,0.06694399565458298,0.0022935867309570312,0.0005
335,0.07700419425964355,0.06684278696775436,0.0023963451385498047,0.0005
336,0.07652724534273148,0.06672102957963943,0.0022377967834472656,0.0005
337,0.07677659392356873,0.06665277481079102,0.002299070358276367,0.0005
338,0.07645367085933685,0.06662526726722717,0.0023245811462402344,0.0005
339,0.07675794512033463,0.0666140541434288,0.0022172927856445312,0.0005
340,0.07680732011795044,0.0666259154677391,0.0022623538970947266,0.0005
341,0.07612711191177368,0.06660811603069305,0.0022771358489990234,0.0005
342,0.0767633393406868,0.06659027934074402,0.002254486083984375,0.0005
343,0.07672400772571564,0.06655227392911911,0.002282857894897461,0.0005
344,0.07655636221170425,0.06653052568435669,0.0022950172424316406,0.0005
345,0.07636416703462601,0.06654074043035507,0.0024313926696777344,0.0005
346,0.0762905552983284,0.06658195704221725,0.0028002262115478516,0.0005
347,0.07622736692428589,0.06664010882377625,0.0023517608642578125,0.0005
348,0.07665111124515533,0.06670746207237244,0.0024662017822265625,0.0005
349,0.07652498036623001,0.0667630061507225,0.002340078353881836,0.0005
350,0.07641308009624481,0.06677046418190002,0.0023293495178222656,0.0005
351,0.07622992992401123,0.06675726175308228,0.0024483203887939453,0.0005
352,0.07637939602136612,0.06670322269201279,0.002298116683959961,0.0005
353,0.07623889297246933,0.06673002988100052,0.0023124217987060547,0.0005
354,0.07622848451137543,0.06681203842163086,0.0022945404052734375,0.0005
355,0.07639918476343155,0.0669245794415474,0.0022971630096435547,0.0005
356,0.07630663365125656,0.06698742508888245,0.0022916793823242188,0.0005
357,0.07661252468824387,0.0669947937130928,0.0022001266479492188,0.0005
358,0.07639948278665543,0.06692881137132645,0.002254486083984375,0.0005
359,0.07652083039283752,0.06682953983545303,0.0022690296173095703,0.0005
360,0.07605321705341339,0.06669164448976517,0.0024476051330566406,0.0005
361,0.07602470368146896,0.06657767295837402,0.0022928714752197266,0.0005
362,0.07605625689029694,0.06654684245586395,0.0022487640380859375,0.0005
363,0.07637660205364227,0.06656824052333832,0.0022246837615966797,0.0005
364,0.07638774812221527,0.06657565385103226,0.0022149085998535156,0.0005
365,0.07600560039281845,0.06657423079013824,0.0022194385528564453,0.0005
366,0.07634805142879486,0.06654369831085205,0.002195119857788086,0.0005
367,0.0760851502418518,0.06650260835886002,0.0022323131561279297,0.0005
368,0.0761994868516922,0.066522978246212,0.002309083938598633,0.0005
369,0.07610071450471878,0.06652458757162094,0.002219676971435547,0.0005
370,0.07653528451919556,0.06657548993825912,0.002263784408569336,0.0005
371,0.07606331259012222,0.06666862964630127,0.0022172927856445312,0.0005
372,0.07604777067899704,0.0667734295129776,0.0022492408752441406,0.0005
373,0.07624164968729019,0.06679567694664001,0.0022094249725341797,0.0005
374,0.07626574486494064,0.06675533950328827,0.0022039413452148438,0.0005
375,0.07596758753061295,0.06674175709486008,0.0022711753845214844,0.0005
376,0.07602135837078094,0.06669037789106369,0.002200603485107422,0.0005
377,0.07549592107534409,0.06662291288375854,0.0021753311157226562,0.0005
378,0.07600881159305573,0.0665719136595726,0.0022585391998291016,0.0005
379,0.07631038874387741,0.06658697128295898,0.0021936893463134766,0.0005
380,0.0759931281208992,0.066704660654068,0.0023508071899414062,0.0005
381,0.07626508921384811,0.06685929745435715,0.0022797584533691406,0.0005
382,0.07579195499420166,0.06691570580005646,0.0022783279418945312,0.0005
383,0.07600757479667664,0.06695693731307983,0.0023009777069091797,0.0005
384,0.07601460814476013,0.06694214046001434,0.002521991729736328,0.0005
385,0.07593686133623123,0.06692489236593246,0.0022110939025878906,0.0005
386,0.07578273117542267,0.06689874082803726,0.002290010452270508,0.0005
387,0.07576118409633636,0.06692801415920258,0.0025610923767089844,0.0005
388,0.0758163258433342,0.06691784411668777,0.002939939498901367,0.0005
389,0.07572074234485626,0.06691300868988037,0.0029141902923583984,0.0005
390,0.07586520910263062,0.06694747507572174,0.0025632381439208984,0.0005
391,0.07592450082302094,0.06688587367534637,0.0024645328521728516,0.0005
392,0.07562374323606491,0.06682984530925751,0.0022857189178466797,0.0005
393,0.07560359686613083,0.06672763079404831,0.0023059844970703125,0.0005
394,0.07591034471988678,0.06663481146097183,0.002305746078491211,0.0005
395,0.07540760189294815,0.06656033545732498,0.002433300018310547,0.0005
396,0.07540339231491089,0.06652452796697617,0.0024268627166748047,0.0005
397,0.07603403925895691,0.06657500565052032,0.0025162696838378906,0.0005
398,0.07559448480606079,0.06662797927856445,0.0026504993438720703,0.0005
399,0.07540102303028107,0.06666199862957001,0.002164125442504883,0.0005
400,0.07538482546806335,0.06663832068443298,0.002143383026123047,0.0005
401,0.07535054534673691,0.0665946900844574,0.002534627914428711,0.0005
402,0.07565595954656601,0.06652771681547165,0.0021829605102539062,0.0005
403,0.07549023628234863,0.06648945808410645,0.002323627471923828,0.0005
